Timestamp,Variable,Raw_Value,Norm_Value_min-max
2023-06-30,unemp_pressure_失业,2694,27.935943060498218
2023-07-31,unemp_pressure_失业,2550,15.12455516014235
2023-08-31,unemp_pressure_失业,2627,21.97508896797153
2023-09-30,unemp_pressure_失业,2380,0.0
2023-10-31,unemp_pressure_失业,2900,46.263345195729535
2023-11-30,unemp_pressure_失业,2574,17.259786476868328
2023-12-31,unemp_pressure_失业,3039,58.629893238434164
2024-01-31,unemp_pressure_失业,3504,100.0
2024-02-29,unemp_pressure_失业,3152,68.68327402135232
2024-03-31,unemp_pressure_失业,2843,41.19217081850534
2024-04-30,unemp_pressure_失业,2739,31.939501779359432
2024-05-31,unemp_pressure_失业,3014,56.405693950177934
2024-06-30,unemp_pressure_失业,2724,30.604982206405694
2024-07-31,unemp_pressure_失业,2510,11.565836298932384
2024-08-31,unemp_pressure_失业,2948,50.5338078291815
2024-09-30,unemp_pressure_失业,2759,33.718861209964416
2024-10-31,unemp_pressure_失业,3084,62.63345195729537
2024-11-30,unemp_pressure_失业,3127,66.45907473309609
2024-12-31,unemp_pressure_失业,3465,96.53024911032028
2023-01-31,unemp_pressure_裁员,4656,78.49321068769164
2023-02-28,unemp_pressure_裁员,2864,0.0
2023-03-31,unemp_pressure_裁员,3348,21.200175208059573
2023-04-30,unemp_pressure_裁员,4338,64.56416995181779
2023-05-31,unemp_pressure_裁员,3659,34.82260183968462
2023-06-30,unemp_pressure_裁员,3438,25.142356548401228
2023-07-31,unemp_pressure_裁员,3654,34.603591765221196
2023-08-31,unemp_pressure_裁员,3207,15.024091108190976
2023-09-30,unemp_pressure_裁员,3582,31.449846692947876
2023-10-31,unemp_pressure_裁员,3438,25.142356548401228
2023-11-30,unemp_pressure_裁员,3597,32.10687691633815
2023-12-31,unemp_pressure_裁员,4953,91.50240911081909
2024-01-31,unemp_pressure_裁员,5141,99.73718791064388
2024-02-29,unemp_pressure_裁员,3466,26.36881296539641
2024-03-31,unemp_pressure_裁员,3353,21.419185282522996
2024-04-30,unemp_pressure_裁员,3994,49.49627682873412
2024-05-31,unemp_pressure_裁员,3988,49.233464739378014
2024-06-30,unemp_pressure_裁员,4106,54.402102496714846
2024-07-31,unemp_pressure_裁员,3574,31.099430573806398
2024-08-31,unemp_pressure_裁员,4230,59.83355234340779
2024-09-30,unemp_pressure_裁员,3804,41.17389399912396
2024-10-31,unemp_pressure_裁员,4335,64.43276390713973
2024-11-30,unemp_pressure_裁员,4237,60.1401664476566
2024-12-31,unemp_pressure_裁员,5147,100.0
2023-01-31,unemp_pressure_裁员潮,2424,45.525629887054734
2023-02-28,unemp_pressure_裁员潮,1908,0.6950477845351868
2023-03-31,unemp_pressure_裁员潮,1908,0.6950477845351868
2023-04-30,unemp_pressure_裁员潮,1996,8.340573414422241
2023-05-31,unemp_pressure_裁员潮,2037,11.902693310165075
2023-06-30,unemp_pressure_裁员潮,2175,23.892267593397047
2023-07-31,unemp_pressure_裁员潮,2145,21.285838401390095
2023-08-31,unemp_pressure_裁员潮,2398,43.26672458731538
2023-09-30,unemp_pressure_裁员潮,1900,0.0
2023-10-31,unemp_pressure_裁员潮,1934,2.9539530842745436
2023-11-30,unemp_pressure_裁员潮,2078,15.464813205907907
2023-12-31,unemp_pressure_裁员潮,2509,52.910512597741096
2024-01-31,unemp_pressure_裁员潮,2357,39.70460469157255
2024-02-29,unemp_pressure_裁员潮,2147,21.459600347523892
2024-03-31,unemp_pressure_裁员潮,2102,17.549956559513465
2024-04-30,unemp_pressure_裁员潮,2415,44.74370112945265
2024-05-31,unemp_pressure_裁员潮,2006,9.209383145091225
2024-06-30,unemp_pressure_裁员潮,2411,44.39617723718506
2024-07-31,unemp_pressure_裁员潮,2544,55.95134665508253
2024-08-31,unemp_pressure_裁员潮,2237,29.278887923544744
2024-09-30,unemp_pressure_裁员潮,2069,14.682884448305822
2024-10-31,unemp_pressure_裁员潮,2434,46.39443961772372
2024-11-30,unemp_pressure_裁员潮,2465,49.087749782797566
2024-12-31,unemp_pressure_裁员潮,3051,100.0
2023-01-31,unemp_pressure_被裁,5191,100.0
2023-02-28,unemp_pressure_被裁,3583,31.806615776081426
2023-03-31,unemp_pressure_被裁,2833,0.0
2023-04-30,unemp_pressure_被裁,4308,62.55301102629347
2023-05-31,unemp_pressure_被裁,3140,13.019508057675996
2023-06-30,unemp_pressure_被裁,4335,63.6980491942324
2023-07-31,unemp_pressure_被裁,3695,36.55640373197625
2023-08-31,unemp_pressure_被裁,3741,38.507209499575914
2023-09-30,unemp_pressure_被裁,3867,43.85072094995759
2023-10-31,unemp_pressure_被裁,3720,37.61662425784563
2023-11-30,unemp_pressure_被裁,4016,50.169635284139105
2023-12-31,unemp_pressure_被裁,4774,82.31552162849873
2024-01-31,unemp_pressure_被裁,4438,68.06615776081425
2024-02-29,unemp_pressure_被裁,4030,50.76335877862596
2024-03-31,unemp_pressure_被裁,4021,50.38167938931297
2024-04-30,unemp_pressure_被裁,3972,48.30364715860899
2024-05-31,unemp_pressure_被裁,4392,66.11535199321459
2024-06-30,unemp_pressure_被裁,4177,56.99745547073791
2024-07-31,unemp_pressure_被裁,4231,59.28753180661578
2024-08-31,unemp_pressure_被裁,4142,55.51314673452078
2024-09-30,unemp_pressure_被裁,3804,41.17896522476675
2024-10-31,unemp_pressure_被裁,3938,46.861747243426635
2024-11-30,unemp_pressure_被裁,4216,58.651399491094146
2024-12-31,unemp_pressure_被裁,5020,92.74809160305344
2023-01-31,unemp_pressure_优化,1320,65.42699724517907
2023-02-28,unemp_pressure_优化,1022,24.380165289256198
2023-03-31,unemp_pressure_优化,1052,28.512396694214875
2023-04-30,unemp_pressure_优化,1076,31.818181818181817
2023-05-31,unemp_pressure_优化,885,5.5096418732782375
2023-06-30,unemp_pressure_优化,1170,44.76584022038568
2023-07-31,unemp_pressure_优化,1152,42.28650137741047
2023-08-31,unemp_pressure_优化,1048,27.96143250688705
2023-09-30,unemp_pressure_优化,845,0.0
2023-10-31,unemp_pressure_优化,1124,38.429752066115704
2023-11-30,unemp_pressure_优化,1183,46.5564738292011
2023-12-31,unemp_pressure_优化,1571,100.0
2024-01-31,unemp_pressure_优化,1420,79.20110192837465
2024-02-29,unemp_pressure_优化,1162,43.66391184573003
2024-03-31,unemp_pressure_优化,1249,55.64738292011019
2024-04-30,unemp_pressure_优化,911,9.090909090909092
2024-05-31,unemp_pressure_优化,954,15.013774104683195
2024-06-30,unemp_pressure_优化,1211,50.413223140495866
2024-07-31,unemp_pressure_优化,1246,55.23415977961432
2024-08-31,unemp_pressure_优化,1057,29.201101928374655
2024-09-30,unemp_pressure_优化,995,20.66115702479339
2024-10-31,unemp_pressure_优化,1335,67.4931129476584
2024-11-30,unemp_pressure_优化,1227,52.61707988980716
2024-12-31,unemp_pressure_优化,1556,97.93388429752066
2023-01-31,unemp_pressure_失业金,4255,56.84695051783659
2023-02-28,unemp_pressure_失业金,3882,35.38550057537399
2023-03-31,unemp_pressure_失业金,3780,29.516685845799767
2023-04-30,unemp_pressure_失业金,3267,0.0
2023-05-31,unemp_pressure_失业金,3782,29.63176064441887
2023-06-30,unemp_pressure_失业金,4360,62.88837744533947
2023-07-31,unemp_pressure_失业金,3555,16.570771001150746
2023-08-31,unemp_pressure_失业金,4019,43.26812428078251
2023-09-30,unemp_pressure_失业金,3608,19.62025316455696
2023-10-31,unemp_pressure_失业金,4048,44.936708860759495
2023-11-30,unemp_pressure_失业金,3512,14.096662830840046
2023-12-31,unemp_pressure_失业金,4692,81.99079401611047
2024-01-31,unemp_pressure_失业金,4973,98.15880322209436
2024-02-29,unemp_pressure_失业金,4288,58.74568469505178
2024-03-31,unemp_pressure_失业金,4348,62.19792865362486
2024-04-30,unemp_pressure_失业金,3784,29.746835443037973
2024-05-31,unemp_pressure_失业金,4277,58.11277330264672
2024-06-30,unemp_pressure_失业金,4250,56.55926352128884
2024-07-31,unemp_pressure_失业金,4569,74.91369390103567
2024-08-31,unemp_pressure_失业金,3901,36.478711162255465
2024-09-30,unemp_pressure_失业金,3853,33.71691599539701
2024-10-31,unemp_pressure_失业金,4548,73.7054085155351
2024-11-30,unemp_pressure_失业金,3741,27.27272727272727
2024-12-31,unemp_pressure_失业金,5005,100.0
2023-01-31,unemp_pressure_失业保险,4827,53.839801816680435
2023-02-28,unemp_pressure_失业保险,3675,6.275805119735756
2023-03-31,unemp_pressure_失业保险,4182,27.208918249380677
2023-04-30,unemp_pressure_失业保险,3554,1.2799339388934765
2023-05-31,unemp_pressure_失业保险,4495,40.13212221304707
2023-06-30,unemp_pressure_失业保险,4123,24.77291494632535
2023-07-31,unemp_pressure_失业保险,3664,5.821635012386457
2023-08-31,unemp_pressure_失业保险,3979,18.827415359207265
2023-09-30,unemp_pressure_失业保险,3911,16.01981833195706
2023-10-31,unemp_pressure_失业保险,3523,0.0
2023-11-30,unemp_pressure_失业保险,3670,6.069364161849711
2023-12-31,unemp_pressure_失业保险,5286,72.79108175061933
2024-01-31,unemp_pressure_失业保险,5237,70.76796036333609
2024-02-29,unemp_pressure_失业保险,4638,46.036333608587945
2024-03-31,unemp_pressure_失业保险,4177,27.002477291494632
2024-04-30,unemp_pressure_失业保险,4292,31.750619322873657
2024-05-31,unemp_pressure_失业保险,4080,22.997522708505365
2024-06-30,unemp_pressure_失业保险,4370,34.971098265895954
2024-07-31,unemp_pressure_失业保险,3988,19.199009083402146
2024-08-31,unemp_pressure_失业保险,4524,41.32947976878613
2024-09-30,unemp_pressure_失业保险,4169,26.67217175887696
2024-10-31,unemp_pressure_失业保险,4600,44.467382328654004
2024-11-30,unemp_pressure_失业保险,4656,46.7795210569777
2024-12-31,unemp_pressure_失业保险,5945,100.0
2023-01-31,unemp_pressure_失业补助,3689,32.382793620106334
2023-02-28,unemp_pressure_失业补助,3717,33.73610439826003
2023-03-31,unemp_pressure_失业补助,3285,12.856452392460124
2023-04-30,unemp_pressure_失业补助,3820,38.71435476075399
2023-05-31,unemp_pressure_失业补助,3306,13.8714354760754
2023-06-30,unemp_pressure_失业补助,3019,0.0
2023-07-31,unemp_pressure_失业补助,3951,45.04591590140164
2023-08-31,unemp_pressure_失业补助,4109,52.68245529241179
2023-09-30,unemp_pressure_失业补助,4049,49.78250362493959
2023-10-31,unemp_pressure_失业补助,4752,83.76027066215563
2023-11-30,unemp_pressure_失业补助,4352,64.42725954567425
2023-12-31,unemp_pressure_失业补助,5088,100.0
2024-01-31,unemp_pressure_失业补助,4899,90.86515224746255
2024-02-29,unemp_pressure_失业补助,3974,46.157564040599325
2024-03-31,unemp_pressure_失业补助,4025,48.6225229579507
2024-04-30,unemp_pressure_失业补助,4414,67.42387626872886
2024-05-31,unemp_pressure_失业补助,4122,53.310778153697434
2024-06-30,unemp_pressure_失业补助,4405,66.98888351860802
2024-07-31,unemp_pressure_失业补助,4498,71.48380860318994
2024-08-31,unemp_pressure_失业补助,4428,68.1005316578057
2024-09-30,unemp_pressure_失业补助,4244,59.20734654422426
2024-10-31,unemp_pressure_失业补助,4596,76.2203963267279
2024-11-30,unemp_pressure_失业补助,4881,89.99516674722088
2024-12-31,unemp_pressure_失业补助,4851,88.54519091348477
2023-01-31,unemp_pressure_失业登记,3777,85.4071661237785
2023-02-28,unemp_pressure_失业登记,3109,41.88925081433224
2023-03-31,unemp_pressure_失业登记,2976,33.22475570032573
2023-04-30,unemp_pressure_失业登记,2499,2.1498371335504887
2023-05-31,unemp_pressure_失业登记,2835,24.039087947882738
2023-06-30,unemp_pressure_失业登记,3185,46.840390879478825
2023-07-31,unemp_pressure_失业登记,2818,22.93159609120521
2023-08-31,unemp_pressure_失业登记,2979,33.420195439739416
2023-09-30,unemp_pressure_失业登记,2517,3.322475570032573
2023-10-31,unemp_pressure_失业登记,2843,24.56026058631922
2023-11-30,unemp_pressure_失业登记,3116,42.34527687296417
2023-12-31,unemp_pressure_失业登记,3942,96.15635179153095
2024-01-31,unemp_pressure_失业登记,3635,76.15635179153094
2024-02-29,unemp_pressure_失业登记,2819,22.996742671009773
2024-03-31,unemp_pressure_失业登记,3316,55.37459283387622
2024-04-30,unemp_pressure_失业登记,2466,0.0
2024-05-31,unemp_pressure_失业登记,3195,47.49185667752443
2024-06-30,unemp_pressure_失业登记,2938,30.749185667752442
2024-07-31,unemp_pressure_失业登记,3410,61.498371335504885
2024-08-31,unemp_pressure_失业登记,3166,45.60260586319218
2024-09-30,unemp_pressure_失业登记,2977,33.2899022801303
2024-10-31,unemp_pressure_失业登记,3060,38.697068403908794
2024-11-30,unemp_pressure_失业登记,3421,62.21498371335505
2024-12-31,unemp_pressure_失业登记,4001,100.0
2023-01-31,unemp_pressure_再就业,5572,100.0
2023-02-28,unemp_pressure_再就业,3425,7.576409814894533
2023-03-31,unemp_pressure_再就业,3249,0.0
2023-04-30,unemp_pressure_再就业,4254,43.26302195436935
2023-05-31,unemp_pressure_再就业,3733,20.835126990959964
2023-06-30,unemp_pressure_再就业,4030,33.620318553594494
2023-07-31,unemp_pressure_再就业,3882,27.249246663796818
2023-08-31,unemp_pressure_再就业,4086,36.0309944037882
2023-09-30,unemp_pressure_再就业,3585,14.464055101162291
2023-10-31,unemp_pressure_再就业,5227,85.14851485148515
2023-11-30,unemp_pressure_再就业,4009,32.71631510977185
2023-12-31,unemp_pressure_再就业,5213,84.54584588893673
2024-01-31,unemp_pressure_再就业,4961,73.697804563065
2024-02-29,unemp_pressure_再就业,4266,43.779595350839436
2024-03-31,unemp_pressure_再就业,4440,51.26990959965562
2024-04-30,unemp_pressure_再就业,4419,50.365906155832974
2024-05-31,unemp_pressure_再就业,4253,43.21997417133018
2024-06-30,unemp_pressure_再就业,4037,33.921653034868704
2024-07-31,unemp_pressure_再就业,4564,56.60783469651312
2024-08-31,unemp_pressure_再就业,4326,46.36246233318984
2024-09-30,unemp_pressure_再就业,3956,30.434782608695656
2024-10-31,unemp_pressure_再就业,4157,39.087386999569524
2024-11-30,unemp_pressure_再就业,4353,47.524752475247524
2024-12-31,unemp_pressure_再就业,5512,97.41713301764959
2023-01-31,unemp_pressure_低门槛工作,3772,70.04608294930875
2023-02-28,unemp_pressure_低门槛工作,3040,13.82488479262673
2023-03-31,unemp_pressure_低门槛工作,3605,57.21966205837173
2023-04-30,unemp_pressure_低门槛工作,3657,61.21351766513057
2023-05-31,unemp_pressure_低门槛工作,3284,32.565284178187405
2023-06-30,unemp_pressure_低门槛工作,2974,8.755760368663594
2023-07-31,unemp_pressure_低门槛工作,3427,43.54838709677419
2023-08-31,unemp_pressure_低门槛工作,3164,23.34869431643625
2023-09-30,unemp_pressure_低门槛工作,2889,2.227342549923195
2023-10-31,unemp_pressure_低门槛工作,2860,0.0
2023-11-30,unemp_pressure_低门槛工作,3629,59.06298003072197
2023-12-31,unemp_pressure_低门槛工作,3900,79.87711213517666
2024-01-31,unemp_pressure_低门槛工作,4096,94.93087557603687
2024-02-29,unemp_pressure_低门槛工作,3303,34.024577572964674
2024-03-31,unemp_pressure_低门槛工作,3924,81.72043010752688
2024-04-30,unemp_pressure_低门槛工作,4109,95.92933947772657
2024-05-31,unemp_pressure_低门槛工作,4073,93.16436251920123
2024-06-30,unemp_pressure_低门槛工作,3819,73.65591397849462
2024-07-31,unemp_pressure_低门槛工作,3809,72.88786482334869
2024-08-31,unemp_pressure_低门槛工作,3417,42.78033794162827
2024-09-30,unemp_pressure_低门槛工作,3559,53.686635944700456
2024-10-31,unemp_pressure_低门槛工作,3991,86.8663594470046
2024-11-30,unemp_pressure_低门槛工作,3866,77.2657450076805
2024-12-31,unemp_pressure_低门槛工作,4162,100.0
2023-01-31,unemp_pressure_临时工,3668,45.65217391304348
2023-02-28,unemp_pressure_临时工,3018,12.790697674418606
2023-03-31,unemp_pressure_临时工,3512,37.76541961577351
2023-04-30,unemp_pressure_临时工,2765,0.0
2023-05-31,unemp_pressure_临时工,3392,31.698685540950457
2023-06-30,unemp_pressure_临时工,2780,0.7583417593528816
2023-07-31,unemp_pressure_临时工,3123,18.099089989888775
2023-08-31,unemp_pressure_临时工,3099,16.885743174924166
2023-09-30,unemp_pressure_临时工,3097,16.78463094034378
2023-10-31,unemp_pressure_临时工,3615,42.9726996966633
2023-11-30,unemp_pressure_临时工,3592,41.809908998988874
2023-12-31,unemp_pressure_临时工,4319,78.56420626895854
2024-01-31,unemp_pressure_临时工,4109,67.9474216380182
2024-02-29,unemp_pressure_临时工,2785,1.0111223458038423
2024-03-31,unemp_pressure_临时工,3506,37.46208291203236
2024-04-30,unemp_pressure_临时工,3319,28.00808897876643
2024-05-31,unemp_pressure_临时工,3130,18.452982810920123
2024-06-30,unemp_pressure_临时工,3448,34.52982810920122
2024-07-31,unemp_pressure_临时工,3469,35.591506572295245
2024-08-31,unemp_pressure_临时工,3381,31.14256825075834
2024-09-30,unemp_pressure_临时工,3584,41.405460060667345
2024-10-31,unemp_pressure_临时工,4171,71.0819009100101
2024-11-30,unemp_pressure_临时工,3409,32.55813953488372
2024-12-31,unemp_pressure_临时工,4743,100.0
2023-01-31,unemp_pressure_兼职,4343,85.68088836937463
2023-02-28,unemp_pressure_兼职,3233,20.806545879602574
2023-03-31,unemp_pressure_兼职,3596,42.02220923436587
2023-04-30,unemp_pressure_兼职,3324,26.125073056691996
2023-05-31,unemp_pressure_兼职,3095,12.741087083576854
2023-06-30,unemp_pressure_兼职,3979,64.40677966101694
2023-07-31,unemp_pressure_兼职,3284,23.787258912916425
2023-08-31,unemp_pressure_兼职,2877,0.0
2023-09-30,unemp_pressure_兼职,3328,26.35885447106955
2023-10-31,unemp_pressure_兼职,3788,53.2437171244886
2023-11-30,unemp_pressure_兼职,3023,8.53302162478083
2023-12-31,unemp_pressure_兼职,4584,99.76621858562244
2024-01-31,unemp_pressure_兼职,4452,92.05143191116306
2024-02-29,unemp_pressure_兼职,3401,30.625365283459967
2024-03-31,unemp_pressure_兼职,3057,10.520163646990065
2024-04-30,unemp_pressure_兼职,3592,41.788427819988314
2024-05-31,unemp_pressure_兼职,3699,48.04208065458796
2024-06-30,unemp_pressure_兼职,3503,36.586791350087665
2024-07-31,unemp_pressure_兼职,2885,0.46756282875511396
2024-08-31,unemp_pressure_兼职,3834,55.932203389830505
2024-09-30,unemp_pressure_兼职,3421,31.79427235534775
2024-10-31,unemp_pressure_兼职,4285,82.29105786090007
2024-11-30,unemp_pressure_兼职,3557,39.74284044418469
2024-12-31,unemp_pressure_兼职,4588,100.0
2023-01-31,unemp_pressure_蓝领招聘,6224,76.5721733463669
2023-02-28,unemp_pressure_蓝领招聘,3874,0.0
2023-03-31,unemp_pressure_蓝领招聘,4181,10.003258390355164
2023-04-30,unemp_pressure_蓝领招聘,5147,41.479309221244705
2023-05-31,unemp_pressure_蓝领招聘,4368,16.096448354512873
2023-06-30,unemp_pressure_蓝领招聘,4516,20.918866080156402
2023-07-31,unemp_pressure_蓝领招聘,4655,25.448028673835125
2023-08-31,unemp_pressure_蓝领招聘,4943,34.832192896709024
2023-09-30,unemp_pressure_蓝领招聘,4578,22.939068100358423
2023-10-31,unemp_pressure_蓝领招聘,3883,0.2932551319648094
2023-11-30,unemp_pressure_蓝领招聘,4667,25.83903551645487
2023-12-31,unemp_pressure_蓝领招聘,6213,76.2137504072988
2024-01-31,unemp_pressure_蓝领招聘,4862,32.192896709025746
2024-02-29,unemp_pressure_蓝领招聘,5378,49.00619094167482
2024-03-31,unemp_pressure_蓝领招聘,4778,29.455848810687517
2024-04-30,unemp_pressure_蓝领招聘,4186,10.166177908113392
2024-05-31,unemp_pressure_蓝领招聘,4743,28.31541218637993
2024-06-30,unemp_pressure_蓝领招聘,5738,60.73639622026719
2024-07-31,unemp_pressure_蓝领招聘,5362,48.484848484848484
2024-08-31,unemp_pressure_蓝领招聘,5126,40.79504724666015
2024-09-30,unemp_pressure_蓝领招聘,5048,38.2535027696318
2024-10-31,unemp_pressure_蓝领招聘,4179,9.938090583251874
2024-11-30,unemp_pressure_蓝领招聘,5149,41.544477028348
2024-12-31,unemp_pressure_蓝领招聘,6943,100.0
2023-01-31,struc_pressure_35岁就业,5139,84.52846588439809
2023-02-28,struc_pressure_35岁就业,3389,8.47457627118644
2023-03-31,struc_pressure_35岁就业,3717,22.729248152976965
2023-04-30,struc_pressure_35岁就业,3488,12.777053455019557
2023-05-31,struc_pressure_35岁就业,3438,10.604085180356366
2023-06-30,struc_pressure_35岁就业,3773,25.16297262059974
2023-07-31,struc_pressure_35岁就业,3194,0.0
2023-08-31,struc_pressure_35岁就业,4694,65.1890482398957
2023-09-30,struc_pressure_35岁就业,4509,57.149065623641896
2023-10-31,struc_pressure_35岁就业,4408,52.75966970882225
2023-11-30,struc_pressure_35岁就业,5025,79.57409821816601
2023-12-31,struc_pressure_35岁就业,5495,100.0
2024-01-31,struc_pressure_35岁就业,4388,51.89048239895697
2024-02-29,struc_pressure_35岁就业,4225,44.806605823554975
2024-03-31,struc_pressure_35岁就业,4060,37.635810517166455
2024-04-30,struc_pressure_35岁就业,4794,69.53498478922208
2024-05-31,struc_pressure_35岁就业,4289,47.58800521512386
2024-06-30,struc_pressure_35岁就业,4205,43.9374185136897
2024-07-31,struc_pressure_35岁就业,4344,49.97827031725337
2024-08-31,struc_pressure_35岁就业,4774,68.66579747935681
2024-09-30,struc_pressure_35岁就业,4263,46.458061712299
2024-10-31,struc_pressure_35岁就业,4693,65.14558887440243
2024-11-30,struc_pressure_35岁就业,4997,78.35723598435462
2024-12-31,struc_pressure_35岁就业,5149,84.96305953933071
2023-01-31,struc_pressure_35岁找工作,4420,62.265016047684554
2023-02-28,struc_pressure_35岁找工作,3548,22.283356258596974
2023-03-31,struc_pressure_35岁找工作,3071,0.41265474552957354
2023-04-30,struc_pressure_35岁找工作,3726,30.444750114626316
2023-05-31,struc_pressure_35岁找工作,3062,0.0
2023-06-30,struc_pressure_35岁找工作,3379,14.534617148097203
2023-07-31,struc_pressure_35岁找工作,3187,5.731315910132966
2023-08-31,struc_pressure_35岁找工作,3330,12.287941311325081
2023-09-30,struc_pressure_35岁找工作,3636,26.31820265933058
2023-10-31,struc_pressure_35岁找工作,3931,39.84410820724438
2023-11-30,struc_pressure_35岁找工作,3149,3.988995873452544
2023-12-31,struc_pressure_35岁找工作,4259,54.88308115543329
2024-01-31,struc_pressure_35岁找工作,4613,71.11416781292985
2024-02-29,struc_pressure_35岁找工作,3576,23.56717102246676
2024-03-31,struc_pressure_35岁找工作,3727,30.490600641907385
2024-04-30,struc_pressure_35岁找工作,3424,16.597890875745072
2024-05-31,struc_pressure_35岁找工作,3501,20.128381476386977
2024-06-30,struc_pressure_35岁找工作,3380,14.580467675378268
2024-07-31,struc_pressure_35岁找工作,3883,37.64328289775332
2024-08-31,struc_pressure_35岁找工作,3586,24.025676295277396
2024-09-30,struc_pressure_35岁找工作,4005,43.2370472260431
2024-10-31,struc_pressure_35岁找工作,4050,45.30032095369097
2024-11-30,struc_pressure_35岁找工作,3922,39.43145346171481
2024-12-31,struc_pressure_35岁找工作,5243,100.0
2023-01-31,struc_pressure_中年就业,5668,76.5010799136069
2023-02-28,struc_pressure_中年就业,4260,15.680345572354213
2023-03-31,struc_pressure_中年就业,4340,19.136069114470843
2023-04-30,struc_pressure_中年就业,3897,0.0
2023-05-31,struc_pressure_中年就业,3958,2.634989200863931
2023-06-30,struc_pressure_中年就业,4501,26.09071274298056
2023-07-31,struc_pressure_中年就业,4143,10.626349892008639
2023-08-31,struc_pressure_中年就业,4415,22.375809935205186
2023-09-30,struc_pressure_中年就业,4596,30.194384449244062
2023-10-31,struc_pressure_中年就业,4337,19.00647948164147
2023-11-30,struc_pressure_中年就业,4920,44.190064794816415
2023-12-31,struc_pressure_中年就业,4930,44.622030237580994
2024-01-31,struc_pressure_中年就业,5867,85.09719222462203
2024-02-29,struc_pressure_中年就业,4537,27.645788336933048
2024-03-31,struc_pressure_中年就业,4247,15.118790496760258
2024-04-30,struc_pressure_中年就业,4866,41.857451403887694
2024-05-31,struc_pressure_中年就业,4193,12.786177105831534
2024-06-30,struc_pressure_中年就业,4182,12.311015118790497
2024-07-31,struc_pressure_中年就业,4351,19.611231101511876
2024-08-31,struc_pressure_中年就业,4772,37.79697624190065
2024-09-30,struc_pressure_中年就业,5166,54.816414686825055
2024-10-31,struc_pressure_中年就业,4643,32.22462203023758
2024-11-30,struc_pressure_中年就业,4698,34.600431965442766
2024-12-31,struc_pressure_中年就业,6212,100.0
2023-01-31,struc_pressure_蓝领招聘,3400,51.37046861184792
2023-02-28,struc_pressure_蓝领招聘,2967,13.085764809902741
2023-03-31,struc_pressure_蓝领招聘,2852,2.9177718832891246
2023-04-30,struc_pressure_蓝领招聘,2912,8.222811671087534
2023-05-31,struc_pressure_蓝领招聘,2975,13.793103448275861
2023-06-30,struc_pressure_蓝领招聘,2862,3.801945181255526
2023-07-31,struc_pressure_蓝领招聘,3219,35.36693191865606
2023-08-31,struc_pressure_蓝领招聘,2970,13.351016799292662
2023-09-30,struc_pressure_蓝领招聘,2998,15.826702033598586
2023-10-31,struc_pressure_蓝领招聘,3432,54.19982316534041
2023-11-30,struc_pressure_蓝领招聘,2915,8.488063660477453
2023-12-31,struc_pressure_蓝领招聘,3926,97.87798408488064
2024-01-31,struc_pressure_蓝领招聘,3950,100.0
2024-02-29,struc_pressure_蓝领招聘,3449,55.702917771883286
2024-03-31,struc_pressure_蓝领招聘,3419,53.05039787798409
2024-04-30,struc_pressure_蓝领招聘,2819,0.0
2024-05-31,struc_pressure_蓝领招聘,2907,7.780725022104333
2024-06-30,struc_pressure_蓝领招聘,3195,33.244916003536694
2024-07-31,struc_pressure_蓝领招聘,3229,36.251105216622456
2024-08-31,struc_pressure_蓝领招聘,3745,81.87444739168878
2024-09-30,struc_pressure_蓝领招聘,3425,53.58090185676393
2024-10-31,struc_pressure_蓝领招聘,3265,39.4341290893015
2024-11-30,struc_pressure_蓝领招聘,3472,57.736516357206014
2024-12-31,struc_pressure_蓝领招聘,3761,83.28912466843501
2023-01-31,struc_pressure_低学历就业,5658,69.33962264150944
2023-02-28,struc_pressure_低学历就业,5283,51.65094339622641
2023-03-31,struc_pressure_低学历就业,4188,0.0
2023-04-30,struc_pressure_低学历就业,4485,14.00943396226415
2023-05-31,struc_pressure_低学历就业,4840,30.754716981132074
2023-06-30,struc_pressure_低学历就业,4661,22.31132075471698
2023-07-31,struc_pressure_低学历就业,4210,1.0377358490566038
2023-08-31,struc_pressure_低学历就业,5291,52.02830188679245
2023-09-30,struc_pressure_低学历就业,4803,29.009433962264154
2023-10-31,struc_pressure_低学历就业,4484,13.962264150943396
2023-11-30,struc_pressure_低学历就业,5161,45.89622641509434
2023-12-31,struc_pressure_低学历就业,5936,82.45283018867924
2024-01-31,struc_pressure_低学历就业,5496,61.698113207547166
2024-02-29,struc_pressure_低学历就业,5546,64.05660377358491
2024-03-31,struc_pressure_低学历就业,5544,63.96226415094339
2024-04-30,struc_pressure_低学历就业,4535,16.367924528301884
2024-05-31,struc_pressure_低学历就业,6083,89.38679245283019
2024-06-30,struc_pressure_低学历就业,5512,62.45283018867924
2024-07-31,struc_pressure_低学历就业,5126,44.24528301886792
2024-08-31,struc_pressure_低学历就业,5026,39.528301886792455
2024-09-30,struc_pressure_低学历就业,5002,38.39622641509434
2024-10-31,struc_pressure_低学历就业,5291,52.02830188679245
2024-11-30,struc_pressure_低学历就业,5667,69.76415094339623
2024-12-31,struc_pressure_低学历就业,6308,100.0
2023-01-31,struc_pressure_外卖骑手,2507,64.50567260940032
2023-02-28,struc_pressure_外卖骑手,1893,14.748784440842789
2023-03-31,struc_pressure_外卖骑手,1961,20.25931928687196
2023-04-30,struc_pressure_外卖骑手,1915,16.53160453808752
2023-05-31,struc_pressure_外卖骑手,1711,0.0
